record_id,complaint,department,data_source
900,There is an issue: open manhole school entrance. It is causing congestion. we need assistance.,roads,SYNTHETIC TRAINING DATA
1816,Please check an issue: broken light pole neighborhood. It is pedestrians cannot see well. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
11122,Fire in a building at the intersection and it is area needs immediate attention. please handle it soon.,public_safety,SYNTHETIC TRAINING DATA
4456,Rubbish is scattered outside our building and it is has been there for days. please handle it soon.,waste,SYNTHETIC TRAINING DATA
9996,"At the next door, wall is cracked. It is hazard is visible. please inspect the issue.",building,SYNTHETIC TRAINING DATA
3359,Our neighborhood has garbage is overflowing neighborhood corner; it is smells bad. this needs attention.,waste,SYNTHETIC TRAINING DATA
2233,A complaint about an issue: broken light pole park entrance. It is pedestrians cannot see well. please inspect the issue.,lighting,SYNTHETIC TRAINING DATA
2114,Street lamp is damaged main avenue and it is drivers struggle at night. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
6688,Sewer cover is leaking near the school and it is needs urgent cleaning. please resolve it.,sewage,SYNTHETIC TRAINING DATA
2272,A complaint about several lights are off walkway; it is needs repair. we need assistance.,lighting,SYNTHETIC TRAINING DATA
3309,Please check trash was not collected next to the mosque; it is blocks the sidewalk. this needs attention.,waste,SYNTHETIC TRAINING DATA
1915,"At the park entrance, street light is out. It is pedestrians cannot see well. this needs attention.",lighting,SYNTHETIC TRAINING DATA
5792,"At the our block, water supply is weak. It is problem is continuous. please send maintenance Reference area 3860.",water,SYNTHETIC TRAINING DATA
7582,"At the walking park, park irrigation is damaged. It is has been damaged for days. we need assistance.",parks,SYNTHETIC TRAINING DATA
4515,"At the residential street, no water is reaching homes. It is the street is wet. this needs attention.",water,SYNTHETIC TRAINING DATA
4286,"At the near the market, garbage bags are piling up. It is blocks the sidewalk. please inspect the issue.",waste,SYNTHETIC TRAINING DATA
11794,"At the at the intersection, smoke coming from a utility box. It is needs a safety response. please inspect the issue.",public_safety,SYNTHETIC TRAINING DATA
7553,"Residents noticed grass is dying community park. It is needs maintenance, so please handle it soon.",parks,SYNTHETIC TRAINING DATA
9720,"Residents noticed unauthorized structure blocks the walkway near our house. It is debris reaches the road, so please handle it soon.",building,SYNTHETIC TRAINING DATA
2828,"Our neighborhood has dark street intersection. It is needs repair, so please inspect the issue.",lighting,SYNTHETIC TRAINING DATA
8502,"At the walking park, playground equipment is broken. It is needs maintenance. please resolve it.",parks,SYNTHETIC TRAINING DATA
10307,"We have construction fence is damaged next door. It is site needs inspection, so please send maintenance.",building,SYNTHETIC TRAINING DATA
11683,Please send a team for an issue: dangerous exposed wires on our street. It is needs a safety response. we need assistance.,public_safety,SYNTHETIC TRAINING DATA
6361,Residents noticed an issue: sewage is overflowing at the intersection. It is pedestrians cannot pass. please arrange a visit.,sewage,SYNTHETIC TRAINING DATA
2747,"Please send a team for street lamp is damaged walkway. It is visibility is poor, so please send maintenance.",lighting,SYNTHETIC TRAINING DATA
8105,There is an issue: park bench is broken community park. It is blocks the walkway. kindly investigate.,parks,SYNTHETIC TRAINING DATA
1068,Can the municipality inspect uneven road main road; it is getting worse. please handle it soon.,roads,SYNTHETIC TRAINING DATA
2994,"At the park entrance, dark street. It is visibility is poor. please inspect the issue.",lighting,SYNTHETIC TRAINING DATA
11544,"Can the municipality inspect dangerous exposed wires outside the market. It is area needs immediate attention, so please send maintenance.",public_safety,SYNTHETIC TRAINING DATA
10171,Please send a team for abandoned building is deteriorating next door; it is parts may fall. we need assistance.,building,SYNTHETIC TRAINING DATA
3799,There is waste container is full public parking area; it is needs collection. please inspect the issue.,waste,SYNTHETIC TRAINING DATA
8581,Please send a team for an issue: tree branch is blocking the path playground. It is has been damaged for days. kindly investigate.,parks,SYNTHETIC TRAINING DATA
4634,"At the neighborhood, water pressure is very low. It is the street is wet. we need assistance.",water,SYNTHETIC TRAINING DATA
8589,"At the playground, grass is dying. It is has been damaged for days. we need assistance.",parks,SYNTHETIC TRAINING DATA
8924,Can the municipality inspect an issue: tree branch is blocking the path walking park. It is children cannot use it safely. please handle it soon.,parks,SYNTHETIC TRAINING DATA
10861,"At the beside the school, gas leak. It is area needs immediate attention. please inspect the issue.",public_safety,SYNTHETIC TRAINING DATA
11034,"At the outside the market, smoke coming from a utility box. It is needs a safety response. kindly investigate.",public_safety,SYNTHETIC TRAINING DATA
1209,"At the intersection, road crack. It is getting worse. please handle it soon.",roads,SYNTHETIC TRAINING DATA
3608,"Please check garbage bags are piling up neighborhood corner. It is attracts insects, so please inspect the issue.",waste,SYNTHETIC TRAINING DATA
2328,"At the residential street, broken light pole. It is drivers struggle at night. please send maintenance.",lighting,SYNTHETIC TRAINING DATA
1830,Several lights are off walkway and it is drivers struggle at night. this needs attention.,lighting,SYNTHETIC TRAINING DATA
6265,There is drain smells strongly at the intersection; it is bad odor is spreading. please handle it soon.,sewage,SYNTHETIC TRAINING DATA
6629,I am reporting an issue: sewer cover is leaking at the intersection. It is bad odor is spreading. please arrange a visit.,sewage,SYNTHETIC TRAINING DATA
324,"At the school entrance, broken curb. It is blocking traffic. please handle it soon.",roads,SYNTHETIC TRAINING DATA
3828,Rubbish is scattered next to the mosque and it is attracts insects. please handle it soon.,waste,SYNTHETIC TRAINING DATA
1061,Can the municipality inspect open manhole service road; it is blocking traffic. please send maintenance.,roads,SYNTHETIC TRAINING DATA
2083,"There is street light is out walkway. It is visibility is poor, so please resolve it.",lighting,SYNTHETIC TRAINING DATA
1481,We have an issue: damaged asphalt main road. It is getting worse. please send maintenance.,roads,SYNTHETIC TRAINING DATA
8188,I am reporting an issue: park bench is broken playground. It is needs maintenance. please arrange a visit.,parks,SYNTHETIC TRAINING DATA
10368,"Can the municipality inspect unauthorized structure blocks the walkway residential block. It is people cannot pass safely, so please send maintenance.",building,SYNTHETIC TRAINING DATA
4087,Trash was not collected neighborhood corner and it is needs collection. kindly investigate.,waste,SYNTHETIC TRAINING DATA
10104,"We have wall is cracked near the sidewalk. It is debris reaches the road, so kindly investigate.",building,SYNTHETIC TRAINING DATA
7940,We have playground equipment is broken walking park; it is needs cleaning. please handle it soon.,parks,SYNTHETIC TRAINING DATA
8681,Play area is dirty neighborhood park and it is children cannot use it safely. kindly investigate Reference area 7226.,parks,SYNTHETIC TRAINING DATA
3086,There is illegal dumping next to the mosque; it is is spreading. kindly investigate.,waste,SYNTHETIC TRAINING DATA
11668,Traffic signal is hanging loose at the intersection and it is area needs immediate attention. please resolve it.,public_safety,SYNTHETIC TRAINING DATA
4585,Please check an issue: water pipe is leaking residential street. It is water is being wasted. we need assistance.,water,SYNTHETIC TRAINING DATA
5606,"At the our block, water pipe is leaking. It is problem is continuous. this needs attention.",water,SYNTHETIC TRAINING DATA
1416,"At the side street, damaged asphalt. It is unsafe for drivers. please send maintenance.",roads,SYNTHETIC TRAINING DATA
11367,Smoke coming from a utility box near a public facility and it is residents are worried. we need assistance.,public_safety,SYNTHETIC TRAINING DATA
11605,We have an issue: fallen electrical cable near a public facility. It is could cause injuries. please send maintenance.,public_safety,SYNTHETIC TRAINING DATA
8663,"At the neighborhood park, grass is dying. It is needs maintenance. we need assistance.",parks,SYNTHETIC TRAINING DATA
2003,There is an issue: lamp is flickering intersection. It is pedestrians cannot see well. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
10543,There is fallen electrical cable at the intersection; it is area needs immediate attention. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
10654,"Please check fire in a building beside the school. It is area needs immediate attention, so please resolve it.",public_safety,SYNTHETIC TRAINING DATA
4390,Garbage bags are piling up beside the school and it is blocks the sidewalk. please resolve it Reference area 5947.,waste,SYNTHETIC TRAINING DATA
1453,There is an issue: open manhole main road. It is causing congestion. this needs attention.,roads,SYNTHETIC TRAINING DATA
11167,"Our neighborhood has smoke coming from a utility box at the intersection. It is situation is unsafe, so this needs attention.",public_safety,SYNTHETIC TRAINING DATA
303,"At the side street, road crack. It is damaging cars. please handle it soon.",roads,SYNTHETIC TRAINING DATA
1122,"At the school entrance, pothole. It is blocking traffic. this needs attention.",roads,SYNTHETIC TRAINING DATA
1457,Our neighborhood has pothole intersection; it is blocking traffic. please resolve it.,roads,SYNTHETIC TRAINING DATA
3673,"At the outside our building, illegal dumping. It is is spreading. please inspect the issue Reference area 553.",waste,SYNTHETIC TRAINING DATA
71,"At the intersection, damaged asphalt. It is unsafe for drivers. this needs attention.",roads,SYNTHETIC TRAINING DATA
